,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.0359,0.04175448827873114,0.04630534743629745,0.049711032875715024,0.05213,0.05372070421216848,0.05464160091523661,0.055051145512220484,0.05510779340613624,0.05496999999999999,0.054770108440197605,0.05453601284659386,0.054269495082423305,0.05397233701092044,0.053646320495319824,0.05329322739885596,0.05291483958476339,0.05251293891627666,0.052089307256630274,0.051645726469058774,0.05118397841679668,0.05070584496307852,0.05021310797113884,0.049707549304212166,0.04919095082553302,0.04866509439833594,0.04813176188585544,0.04759273515132605,0.04704979605798232,0.04650472646905876,0.04595930824778991,0.0454153232574103,0.044874553361154444,0.04433878042225689,0.04380978630395216,0.04328935286947478,0.04277926198205929,0.042281295504940204,0.04179723530135206,0.04132886323452939,0.040877961167706714,0.04044631096411856,0.040035694486999486,0.039647893599584,0.039284690165106606,0.03894786604680187,0.03863920310790432,0.03836048321164847,0.03811348822126886,0.0379,0.03772180041107645,0.03758067131773271,0.03747839458320333,0.037416752070722835,0.03739752564352575,0.037422497164846594,0.03749344849791991,0.03761216150598024,0.03778041805226209,0.038
1,0.0471,0.04897824033281331,0.05070750261050443,0.05229051358294332,0.05373,0.055028688611544474,0.056189306167446704,0.05721457941757671,0.05810723511180448,0.058870000000000006,0.05950597156292253,0.060019730204888204,0.060416227061102466,0.06070041326677069,0.06087723995709831,0.0609516582672907,0.06092861933255332,0.06081307428809155,0.06060997426911078,0.060324270410816457,0.05996091384841395,0.0595248557171087,0.059021047152106106,0.05845443928861156,0.05782998326183048,0.0571526302069683,0.05642733125923039,0.05565903755382217,0.05485270022594905,0.05401327041081644,0.053145699243629746,0.0522549378595944,0.05134593739391577,0.05042364898179928,0.04949302375845034,0.04855901285907437,0.04762656741887676,0.04670063857306293,0.04578617745683828,0.04488813520540823,0.04401146295397816,0.043161111837753514,0.042342032991939685,0.04155917755174208,0.0408174966523661,0.04012194142901716,0.03947746301690067,0.038889012551222055,0.038361541167186694,0.0379,0.0375093401848674,0.03719451285699428,0.036960469151586066,0.03681216020384816,0.036754537148985966,0.03679255112220489,0.036931153258710346,0.03717529469370775,0.03752992656240249,0.038
2,0.048,0.04828245033801351,0.04904996983879355,0.0502150044201768,0.05169,0.053387402496099835,0.055219657826313044,0.057099211908476326,0.05893851066042642,0.06065,0.06216204326703068,0.06346667348933958,0.06457184111674469,0.06548549659906398,0.06621559038611546,0.06677007292771714,0.06715689467368698,0.06738400607384298,0.06745935757800314,0.06739089963598548,0.06718658269760792,0.06685435721268852,0.06640217363104527,0.06583798240249614,0.0651697339768591,0.0644053788039522,0.06355286733359336,0.06262015001560065,0.06161517729979201,0.06054589963598546,0.05942026747399898,0.05824623126365056,0.05703174145475821,0.0557847484971399,0.05451320284061364,0.05322505493499742,0.051928255230109216,0.050630754175767054,0.04934050222178889,0.04806544981799274,0.04681354741419658,0.045592745460218416,0.044410994405876245,0.04327624470098805,0.042196446795371816,0.04117955113884556,0.04023350818122725,0.039366268372334895,0.038585782161986486,0.0379,0.03731687233619345,0.03684434962038481,0.0364903823023921,0.03626292083203328,0.03616991565912637,0.03621931723348934,0.036419076004940196,0.03677714242329693,0.03730146693837753,0.038
3,0.049699999999999994,0.052383140676027035,0.05469521967758711,0.05666718884035361,0.05833000000000001,0.059714604992199695,0.06085195565262611,0.061773003816952686,0.06250870132085284,0.06309000000000002,0.06354352103406138,0.06387856297867917,0.06410009373348936,0.06421308119812795,0.06422249327223091,0.06413329785543423,0.06395046284737392,0.06367895614768594,0.06332374565600626,0.06288979927197091,0.06238208489521583,0.061805570425377036,0.061165223762090506,0.060466012804992225,0.05971290545371817,0.05891086960790434,0.05806487316718671,0.05717988403120127,0.056260870099584,0.0553127992719709,0.05434063944799794,0.053349358527301105,0.0523439244095164,0.05132930499427979,0.05031046818122726,0.049292381869994815,0.04828001396021843,0.04727833235153408,0.04629230494357776,0.045326899635985456,0.044387084328393146,0.04347782692043683,0.04260409531175248,0.04177085740197609,0.04098308109074364,0.04024573427769111,0.0395637848624545,0.038942200744669794,0.03838594982397296,0.0379,0.037489319172386903,0.037158875240769634,0.036913636104784195,0.03675856966406657,0.03669864381825273,0.03673882646697868,0.03688408550988039,0.03713938884659386,0.03750970437675506,0.038
4,0.0506,0.05258065747269891,0.054385767051482056,0.05602049310452418,0.05749,0.05879945210608424,0.05995401379095164,0.0609588494227769,0.06181912336973478,0.06254,0.06312666780343214,0.06358441175663025,0.06391854095787831,0.06413436450546023,0.06423719149765991,0.0642323310327613,0.06412509220904837,0.063920784124805,0.06362471587831514,0.06324219656786273,0.06277853529173168,0.06223904114820593,0.06162902323556943,0.06095379065210609,0.06021865249609985,0.05942891786583465,0.05858989585959439,0.05770689557566303,0.0567852261123245,0.055830196567862714,0.054847116040561625,0.05384129362870516,0.05281803843057723,0.05178265954446179,0.05074046606864275,0.04969676710140407,0.04865687174102965,0.047626089085803444,0.04660972823400937,0.04561309828393137,0.04464150833385336,0.04370026748205928,0.04279468482683309,0.04193006946645867,0.04111173049921997,0.040344977023400945,0.0396351181372855,0.03898746293915757,0.0384073205273011,0.0379,0.037470810455538225,0.03712506099219969,0.03686806070826834,0.03670511870202808,0.03664154407176288,0.03668264591575664,0.03683373333229329,0.037100115419656784,0.037487101276131043,0.038
5,0.0469,0.049327599209568376,0.051543421300052,0.053555032740509614,0.05537,0.056995889547581904,0.05844026785231409,0.05971070138325533,0.06081475660946438,0.06176,0.06255371197555903,0.06320202876339054,0.06371080054238171,0.06408587749141967,0.06433310978939158,0.0644583476151846,0.0644674411476859,0.06436624056578263,0.06416059604836194,0.06385635777431099,0.06345937592251691,0.06297550067186687,0.06241058220124806,0.06177047068954759,0.061061016315652625,0.060288069258450344,0.05945747969682788,0.05857509780967239,0.05764677377587103,0.056678357774310975,0.05567569998387935,0.05464465058346334,0.053591059751950075,0.05252077766822673,0.05143965451118044,0.05035354045969839,0.04926828569266771,0.04818974038897556,0.047123754727509105,0.04607617888715549,0.045052863046801866,0.04405965738533541,0.04310241208164327,0.04218697731461259,0.04131920326313053,0.04050494010608425,0.03975003802236089,0.03906034719084764,0.03844171779043162,0.0379,0.03744104399843994,0.03707069996463858,0.0367948180774831,0.03661924851586064,0.036549841458658354,0.03659244708476339,0.03675291557306292,0.0370370971024441,0.037450841851794064,0.038
6,0.0493,0.050639516921476856,0.051984880852834106,0.05331780435777431,0.054619999999999995,0.05587318034321372,0.057059057951118035,0.05815934538741549,0.059155755215808625,0.06003,0.060767745667966715,0.06137047160478419,0.061843610559802406,0.0621925952823713,0.06242285852184089,0.06253983302756111,0.06254895154888196,0.06245564683515343,0.06226535163572544,0.061983498699948014,0.061615520777171084,0.06116685061674467,0.06064292096801873,0.06004916458034323,0.059391014203068124,0.05867390258554343,0.05790326247711909,0.05708452662714509,0.0562231277849714,0.055324498699948,0.05439407212142486,0.05343728079875195,0.052459557481279256,0.05146633491835674,0.05046304585933437,0.04945512305356215,0.04844799925039002,0.04744710719916797,0.04645787964924597,0.04548574934997401,0.04453614905070202,0.04361451150078003,0.042726269449557985,0.04187685564638586,0.04107170284061362,0.040316243781591266,0.039615911218668746,0.03897613790119604,0.038402356578523145,0.0379,0.0374745009149766,0.03713129207280291,0.03687580622282892,0.03671347611440458,0.03664973449687988,0.036690014119604784,0.03683974773192927,0.037104368083203325,0.0374893079227769,0.038
7,0.0495,0.050697629370774835,0.05201034537701508,0.05340288869474779,0.05484,0.05628641996879875,0.05770688927717108,0.059066148601144036,0.060328938616744675,0.06146000000000001,0.06243101080291212,0.06324139858138327,0.0638975282672907,0.06440576479251171,0.06477247308892357,0.06500401808840353,0.06510676472282892,0.06508707792407697,0.06495132262402498,0.0647058637545502,0.06435706624752992,0.0639112950348414,0.06337491504836196,0.06275429121996881,0.06205578848153927,0.06128577176495062,0.060450606002080104,0.059556656124805006,0.05861028706500261,0.05761786375455019,0.05658575112532502,0.055520314109204376,0.05442791763806554,0.05331492664378576,0.052187706058242335,0.05105262081331254,0.049916035840873646,0.048784316072802925,0.04766382644097764,0.04656093187727511,0.045481997313572546,0.044433387681747274,0.043421467913676556,0.042452602941237656,0.04153315769630786,0.04066949711076443,0.03986798611648466,0.039134989645345813,0.038476872629225174,0.0379,0.037410736689547586,0.03701544762974519,0.036720497752470105,0.036532251989599585,0.036457075273010925,0.036501332534581384,0.036671388706188246,0.03697360871970879,0.037414357507020275,0.038
8,0.0504,0.051090955715028606,0.05203900388975559,0.05319005011960478,0.05449,0.05588475912636505,0.05732023309412376,0.058742327498699946,0.06009694793551741,0.06133,0.0623975133148726,0.06329601361206448,0.06403215065080603,0.06461257419032763,0.06504393398985961,0.06533287980863237,0.06548606140587625,0.06551012854082165,0.06541173097269891,0.06519751846073846,0.06487414076417058,0.0644482476422257,0.0639264888541342,0.06331551415912638,0.06262197331643268,0.06185251608528343,0.06101379222490901,0.06011245149453979,0.05915514365340614,0.058148518460738444,0.05709922567576704,0.05601391505772232,0.054899236365834644,0.05376183935933438,0.0526083737974519,0.05144548943941758,0.05027983604446178,0.04911806337181488,0.047966821180707234,0.04683275923036922,0.0457225272800312,0.04464277508892356,0.043600152416276655,0.04260130902132086,0.04165289466328653,0.04076155910140406,0.039933952094903795,0.03917672340301612,0.0384965227849714,0.0379,0.0373938048073323,0.03698458696619865,0.03667899623582943,0.03648368237545502,0.03640529514430578,0.03645048430161207,0.036625899606604256,0.03693819081851274,0.03739400769656786,0.038
9,0.05,0.0515432112324493,0.05302741310452418,0.05444290842433698,0.05578,0.05702899063962558,0.058180183151326045,0.059223880343213714,0.060150385023400935,0.06094999999999999,0.061615533373634936,0.062149814414976585,0.06255817768720748,0.06284595775351014,0.06301848917706708,0.06308110652106083,0.06303914434867393,0.06289793722308891,0.06266281970748828,0.0623391263650546,0.06193219175897034,0.06144735045241809,0.06088993700858033,0.060265285990639614,0.05957873196177845,0.05883560948517941,0.05804125312402495,0.05720099744149764,0.056320177000780014,0.05540412636505458,0.05445818009750388,0.05348767276131044,0.052497938919656775,0.05149431313572542,0.0504821299726989,0.04946672399375974,0.04845342976209048,0.04744758184087363,0.046454514793291726,0.0454795631825273,0.04452806157176287,0.04360534452418096,0.042716746602964116,0.04186760237129485,0.04106324639235569,0.04030901322932917,0.039610237445397815,0.03897225360374415,0.03840039626755071,0.0379,0.037476399364274576,0.037134928923556944,0.03688092324102965,0.0367197168798752,0.03665664440327614,0.036697040374414985,0.036846239356474256,0.03710957591263651,0.03749238460608424,0.038
