,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.048799999999999996,0.0493,0.050210000000000005,0.051960000000000006,0.05373999999999999,0.05545,0.05652,0.0574,0.058300000000000005,0.05949,0.06043021965715589,0.06098079458151204,0.0611712318836727,0.06103103867424209,0.060589722063824465,0.059876789163024066,0.058921747082445124,0.05775410293269188,0.05640336382436856,0.05489903686807942,0.05327062917442871,0.051547647854020634,0.04975960001745944,0.04793599277534938,0.04610633323829468,0.04430012851689959,0.04254688572176833,0.04087611196350515,0.0393173143527143,0.0379,0.036653676015966495,0.035607849511218016,0.03479202759635882,0.03423571738199313,0.03396842597872518,0.034019660497159224,0.03441892804789949,0.03519573574155021,0.03637959068871563,0.038
11,0.0479,0.0484,0.04931,0.05126,0.05399,0.05591,0.05663999999999998,0.056929999999999994,0.05724,0.05868,0.0600399461357725,0.06094722777651303,0.06143520223041512,0.06153722680567229,0.06128665881047809,0.060716855553026035,0.059861174341509685,0.05875297248412253,0.0574256072890581,0.055912436064509956,0.054246816118671624,0.052462104759736616,0.05059165929589847,0.048668837035350694,0.046726995286286856,0.044799491356900464,0.04291968255538506,0.041120926189934154,0.0394365795687413,0.03790000000000001,0.03654454479190381,0.035403571252646246,0.03451043669042085,0.03389849841342114,0.03360111372984065,0.033651639947872895,0.03408343437571144,0.03492985432154977,0.03622425709358145,0.038
12,0.048,0.049,0.05224,0.053559999999999997,0.05554999999999998,0.05606,0.056479999999999995,0.05708999999999999,0.057710000000000004,0.059160000000000004,0.060459770190095165,0.061312054358649594,0.061749981400655254,0.06180668021110409,0.06151527968498807,0.06090890871729917,0.060020696203029356,0.05888377103717057,0.057531262114714765,0.05599629833065394,0.05431200857998004,0.052511521757685004,0.05062796675876083,0.04869447247819946,0.04674416781099285,0.04481018165213296,0.0429256428966118,0.04112368043942125,0.03943742317555334,0.03790000000000001,0.036544539807753205,0.035404171493804905,0.03451202395314708,0.033901226080771674,0.03360490677167065,0.03365619492083598,0.03408821942325962,0.03493410917393352,0.03622699306784966,0.038
13,0.0479,0.048100000000000004,0.05033000000000001,0.05124,0.05387,0.05503,0.05656,0.05673,0.05692,0.057620000000000005,0.0581704266841367,0.05841752685591614,0.05838490007995687,0.05809614592087743,0.05757486394329638,0.05684465371183227,0.05592911479110364,0.054851846745729044,0.053636449140327024,0.052306521539516135,0.05088566350791493,0.04939747461014195,0.04786555441081574,0.04631350247455485,0.04476491836597783,0.043243401649703236,0.041772551890349605,0.04037596865253548,0.03907725150087944,0.0379,0.036867813714515724,0.036004292209045156,0.035333035048206854,0.034877641796619355,0.03466171201890121,0.03470884527967097,0.03504264114354718,0.035686699175148384,0.03666461893909314,0.038
14,0.04769999999999999,0.048100000000000004,0.050940000000000006,0.05226,0.05425000000000001,0.055080000000000004,0.05617,0.05659,0.05703000000000002,0.05859,0.060042395330980845,0.061027308336894154,0.06157902299593579,0.061731823286301474,0.06151999318618705,0.060977816673788314,0.06013957772730107,0.0590395603249211,0.05771204844484419,0.05619132606526618,0.05451167716438285,0.05270738572038999,0.050812735711483405,0.04886201111585888,0.04688949591171224,0.044929474077239254,0.04301622959063575,0.041184046430097494,0.03946720857382032,0.03790000000000001,0.036516704686832345,0.03535160661251315,0.03443898975523822,0.03381313809320334,0.033508335604604325,0.033558866267636954,0.033999014060497046,0.03486306296138038,0.03618529694848276,0.038
15,0.0462,0.0467,0.049429999999999995,0.05086,0.05316,0.05432,0.05539999999999999,0.05541,0.05543000000000001,0.057249999999999995,0.05909571234346371,0.06042104544865958,0.061263374586115325,0.061660075026358674,0.06164852203991737,0.06126609089731916,0.06055015686909177,0.059538095225762935,0.058267281237860374,0.05677509017591186,0.05509889731044512,0.053276077911987865,0.05134400725106784,0.04934006059821278,0.047301613223950434,0.04526604039880852,0.0432707173933148,0.04135301947799696,0.0395503219233828,0.0379,0.03643942897837633,0.03520598412903951,0.034237040722517285,0.03356997402933738,0.033242159320027546,0.033290971865115496,0.03375378693512899,0.034667979800595744,0.0360709257320435,0.038
16,0.045899999999999996,0.0463,0.04913000000000001,0.04994,0.05256999999999999,0.05318,0.054040000000000005,0.05406,0.054090000000000006,0.05455,0.05490451156348418,0.05502165817784402,0.05492017590366192,0.054618800801520276,0.05413626893200151,0.053491316355688025,0.05270267913316223,0.0517890933250065,0.05076929499180327,0.04966202019413494,0.04848600499258391,0.04725998544773259,0.04600269762016338,0.044732877570458685,0.04346926135920091,0.042230585046972455,0.04103558469435574,0.03990299636193314,0.0388515561102871,0.0379,0.037067064091654243,0.03637148444583224,0.03583199712311641,0.035467338184089134,0.03529624368933283,0.035337449699429896,0.035609692274962745,0.03613170747651377,0.03692223136466539,0.038
17,0.044500000000000005,0.0449,0.047729999999999995,0.04905000000000001,0.051669999999999994,0.05283,0.05299999999999999,0.05337,0.053750000000000006,0.054329999999999996,0.05476139014921654,0.054944631706733714,0.05489910224223445,0.054644179325401686,0.05419924052591837,0.053583663413467424,0.05281682555773181,0.05191810452839445,0.05090687789513828,0.04980252322764626,0.0486244180956013,0.04739194006868637,0.04612446671658439,0.044841375608978294,0.043562044315551024,0.04230585040598553,0.04109217144996474,0.03994038501717159,0.03886986867728904,0.03790000000000001,0.03705015655498743,0.03633971591193426,0.03578805564052343,0.035414553310437885,0.03523858649136055,0.03527953275297437,0.035556769664962296,0.03608967479700724,0.03689762571879216,0.038
18,0.0451,0.047699999999999985,0.04861,0.04922,0.051009999999999986,0.05260999999999999,0.05279,0.053500000000000006,0.05424000000000001,0.0542,0.05386707336450192,0.0534177676069291,0.05286302182017995,0.05221377509715281,0.0514809665307461,0.05067553521385821,0.04980842023938752,0.04889056070023241,0.04793289568929127,0.0469463642994625,0.04594190562364449,0.044930458754735614,0.043922962785634255,0.04293035680923881,0.041963579918447666,0.041033571206159206,0.040151269765271835,0.0393276146886839,0.038573545069293835,0.0379,0.037317918573700794,0.03683823988329459,0.036471903021679804,0.0362298470817548,0.03612301115641797,0.0361623343385677,0.036358755721102386,0.036723214396920396,0.03726664945892014,0.038
19,0.0464,0.0493,0.05072,0.051019999999999996,0.05132999999999999,0.051000000000000004,0.052110000000000004,0.052489999999999995,0.05288000000000001,0.05322,0.05336592371244214,0.053324163887734435,0.05311000245378008,0.052738721338482245,0.052225602469744115,0.051585927775468866,0.0508349791835597,0.049988038621919764,0.049060388018452264,0.04806730930106038,0.04702408439764729,0.04594599523611617,0.044848323744370214,0.04374635185031258,0.042655361481846475,0.04159063456687505,0.04056745303330153,0.03960109880902904,0.03870685382196082,0.03790000000000001,0.03719581927104979,0.03660959356301337,0.036156604803793915,0.03585213492129462,0.03571146584341864,0.03574987949806916,0.03598265781314939,0.036425082716562474,0.03709243613621162,0.038
20,0.046,0.0484,0.049210000000000004,0.04941,0.050249999999999996,0.05045,0.051219999999999995,0.0516,0.05199000000000001,0.051719999999999995,0.05120945722609476,0.05063912174937118,0.05001579310405171,0.04934627082435877,0.04863735444451485,0.04789584349874236,0.04712853752126378,0.04634223604630152,0.04554373860807806,0.04473984474081583,0.0439373539787373,0.043143065856064894,0.04236377990702106,0.04160629566582825,0.04087741266670891,0.040183930443885504,0.039532648531580464,0.03893036646401622,0.03838388377541526,0.03790000000000001,0.0374855146719929,0.037147227325616414,0.03689193749509298,0.03672644471464505,0.03665754851849506,0.03669204844086546,0.03683674401597872,0.03709843477805725,0.03748392026132353,0.038
21,0.048100000000000004,0.049,0.049510000000000005,0.04981,0.049909999999999996,0.050019999999999995,0.05111999999999999,0.05133,0.051550000000000006,0.05165,0.05158171490873849,0.051378930359361884,0.05105319950877116,0.05061607551386725,0.05007911153155113,0.04945386071872378,0.04875187623228615,0.04798471122913921,0.047163918866183895,0.04630105230032121,0.045407664688452094,0.04449530918747753,0.043575538954298464,0.042659907145815856,0.041759966918930684,0.04088727143054391,0.040053373837556486,0.03926982729686938,0.03854818496538357,0.0379,0.03733682555761965,0.03687021479514346,0.03651172086947243,0.0362728969375075,0.03616529615614963,0.036200471682299784,0.03638997667285895,0.03674536428472805,0.03727818767480808,0.038
22,0.0487,0.0487,0.04879999999999999,0.04962,0.050140000000000004,0.05035,0.05123,0.05138,0.05152999999999999,0.05164,0.05160382127133277,0.05142777176316413,0.051123745355036714,0.05070363592649316,0.05017933735707612,0.04956274352632825,0.04886574831379218,0.04810024559901055,0.04727812926152601,0.0464112931808812,0.04551163123661878,0.04459103730828136,0.04366140527541162,0.04273462901755217,0.04182260241424569,0.040937219345034775,0.040090373689462125,0.03929395932707034,0.03855987013740209,0.0379,0.03732624279440673,0.03685049240016491,0.03648464269681719,0.03624058756390622,0.03613022088097463,0.03616543652756507,0.03635812838322019,0.03672019032748261,0.037263516239895,0.038
23,0.0449,0.0449,0.045410000000000006,0.045610000000000005,0.046020000000000005,0.04666000000000001,0.04708999999999999,0.047409999999999994,0.04775,0.048440000000000004,0.04904212031534369,0.04942939324476667,0.04961781755758305,0.04962339202310687,0.04946211541065228,0.04914998648953332,0.04870300402906412,0.04813716679855873,0.04746847356733124,0.046712923104695755,0.04588651417996636,0.045005245562457136,0.04408511602148218,0.04314212432635555,0.04219226924639137,0.041251549550903696,0.04033596400920665,0.03946151139061428,0.03864419046444072,0.03790000000000001,0.037244938766606256,0.03669500553357354,0.03626619907021598,0.03597451814584763,0.03583596152978258,0.035866527991334926,0.03608221629981876,0.03649902522454815,0.0371329535348372,0.038
24,0.0435,0.0435,0.0434,0.04412,0.04443,0.04453,0.045619999999999994,0.045770000000000005,0.04592,0.04626,0.0465165327806675,0.046640280658643986,0.046641540542611874,0.046530609341253554,0.04631778396325145,0.04601336131728795,0.04562763831204549,0.04517091185620643,0.0446534788584532,0.04408563622746821,0.043477680871933856,0.042839909700532544,0.042182619621946665,0.04151610754485865,0.04085067037795087,0.040196605029905755,0.03956420840940572,0.038963777425133135,0.03840560898577044,0.03790000000000001,0.03745724737650426,0.037087648023965594,0.03680149885106643,0.036609096766489164,0.03652073867891619,0.03654672149702992,0.03669734212951277,0.03698289748504712,0.0374136844723154,0.038
25,0.0416,0.0416,0.04190000000000001,0.04303,0.04396,0.045450000000000004,0.04597,0.04605000000000001,0.04615000000000001,0.04743,0.04875030866227151,0.04974395268887418,0.05043385322676562,0.05084293142290341,0.050994108424245115,0.05091030537774835,0.050614443430370686,0.05012944372906971,0.04947822742080298,0.048683715652528124,0.0477688295712027,0.04675649032378432,0.045669619057230514,0.044531136918498915,0.04336396505454708,0.04219102461233261,0.04103523673881308,0.039919522580946075,0.0388668032856892,0.03790000000000001,0.0370420338708361,0.03631582604515505,0.035744297669914465,0.03535036989207191,0.035156963858584966,0.03518700071641123,0.035463401612508286,0.0360090876938337,0.03684698010734508,0.038
26,0.0407,0.0407,0.040999999999999995,0.04141,0.04026,0.038149999999999996,0.03926,0.04003999999999999,0.040830000000000005,0.041159999999999995,0.0412939766093808,0.0413701307118981,0.04139288927607509,0.04136667927043496,0.041295927663500924,0.0411850614237962,0.041038507519843975,0.04086069292016745,0.04065604459328983,0.040428989507734325,0.040183954632024135,0.03992536693468246,0.039657653384232515,0.03938524094919747,0.039112556598100555,0.038844027299464984,0.03858408002181393,0.038337141733670616,0.03810763940355824,0.0379,0.0377186504915191,0.037568017846638754,0.03745252903388216,0.03737661102177252,0.037344690778833026,0.03736119527358689,0.03743055147455732,0.03755718635026751,0.03774552686924067,0.038
27,0.036699999999999997,0.03669999999999999,0.0371,0.03741,0.037610000000000005,0.03782,0.038250000000000006,0.038740000000000004,0.039230000000000015,0.0391,0.038830897377445904,0.038594570882877426,0.03838922629535935,0.038213069393956384,0.0380643059577333,0.037941141765754846,0.03784178259708576,0.037764434230790796,0.037707302445934676,0.03766859302158219,0.03764651173679805,0.037639264370647005,0.03764505670219383,0.03766209451050324,0.03768858357463998,0.037722729673668826,0.03776273858665451,0.03780681609266175,0.037853167970755344,0.0379,0.03794551795946048,0.03798792762820153,0.0380254347852879,0.03805624520978433,0.03807856468075557,0.038090598977266354,0.03809055387838146,0.03807663516316559,0.038047048610683525,0.038
28,0.0366,0.036599999999999994,0.03741,0.03751,0.0375,0.0375,0.037610000000000005,0.03766,0.037720000000000004,0.037489999999999996,0.037221115623451824,0.03700203438918229,0.036829532692365094,0.036700386928173935,0.03661137349178252,0.03655926877836456,0.036540849183093776,0.03655289110114383,0.03659217092768846,0.036655465057901356,0.036739549886956234,0.03684120181002677,0.03695719722228671,0.03708431251890972,0.03721932409506951,0.037359008345939804,0.03750014166669431,0.03763950045250669,0.037773861098550694,0.0379,0.03801469355202832,0.03811471814980936,0.038196850188516825,0.03825786606332442,0.03829454216940583,0.03830365490193478,0.03828198065608497,0.0382262958270301,0.03813337680994387,0.038
29,0.0369,0.03690000000000001,0.036699999999999997,0.0368,0.036699999999999997,0.03701999999999999,0.03744,0.03914999999999999,0.04087999999999999,0.041299999999999996,0.041354205050338946,0.04136271268737144,0.04132920572471278,0.04125736697597825,0.04115087925478318,0.04101342537474288,0.04084868814947265,0.04066035039258779,0.040452094917703595,0.0402276045384354,0.039990562068398496,0.03974465032120819,0.03949355211047979,0.03924095024982859,0.03899052755286992,0.038745966833219056,0.038510950904491345,0.038289162580302044,0.0380842846742665,0.0379,0.03773999137111785,0.037607941601235366,0.03750753350396785,0.03744244989293061,0.03741637358173894,0.03743298738400815,0.03749597411335357,0.03760901658339047,0.037775797607734175,0.038
30,0.035699999999999996,0.03569999999999999,0.035699999999999996,0.0358,0.035699999999999996,0.03591000000000001,0.037309999999999996,0.038340000000000006,0.03939000000000001,0.0397,0.039771083648312715,0.03981054867059749,0.03982083880894121,0.039804397805430776,0.039763669402153055,0.039701097341194966,0.03961912536464339,0.039520197214585204,0.039406756633107304,0.03928124736229659,0.03914611314423995,0.03900379772102426,0.038856744834736424,0.038707398227463316,0.03855820164129183,0.03841159881830887,0.03827003350060133,0.03813594943025606,0.038011790349359996,0.0379,0.037803022124262974,0.0377233004642358,0.03766327876200537,0.03762540075965858,0.03761211019928232,0.037625850822963464,0.037669066372788926,0.037744200590845566,0.03785369721922029,0.038
31,0.0255,0.025500000000000002,0.025499999999999995,0.026310000000000007,0.027229999999999997,0.028479999999999995,0.02942,0.03,0.030580000000000003,0.03442,0.038572490336450195,0.04205304076069291,0.044903843182018,0.04716708950971528,0.0488849716530746,0.05009968152138581,0.050853411023938755,0.05118835207002324,0.05114669656892912,0.05077063642994624,0.050102363562364444,0.04918406987547355,0.048057947278563426,0.04676618768092388,0.04535098299184477,0.04385452512061591,0.042319005976527185,0.040786617468868386,0.03929955150692939,0.03790000000000001,0.03663015485737008,0.03553220798832946,0.034648351302167986,0.03402077670817549,0.033691676115641805,0.03370324143385678,0.03409766457211025,0.03491713743969204,0.03620385194589201,0.038
32,0.0252,0.0252,0.0252,0.02672,0.02774,0.030040000000000004,0.03097,0.03247,0.034,0.03882,0.04382380910265148,0.047963809029896,0.051295374835482924,0.05387388157316164,0.05575470429668153,0.056993218059791975,0.05764479791624237,0.05776481891978208,0.057408656124160476,0.05663168458312695,0.055489279350430916,0.0540368154798217,0.052329668025048716,0.050423212039861325,0.04837282257800892,0.04623387469324089,0.04406174343930659,0.04191180386995542,0.03983943103893677,0.0379,0.0361488858068945,0.03464146351336965,0.03343310817317484,0.03257919484005944,0.03213509856777283,0.03215619441006439,0.03269785742068351,0.03381546265337956,0.035564385161901926,0.038
33,0.0268,0.026800000000000004,0.027300000000000005,0.02883,0.03057,0.03203,0.03437,0.03592,0.03751000000000001,0.04013,0.04262952739156324,0.04467858876714292,0.04630645429797202,0.047542394155283545,0.04841567851031047,0.04895557753428581,0.04919136139844258,0.049152300274013724,0.048867664332232254,0.048366723744331167,0.04767874868154347,0.046833009315102134,0.04585877581624017,0.044785318356190554,0.04364190710618628,0.04245781223746037,0.04126230392124579,0.040084652328775526,0.03895412763128261,0.0379,0.036951539606160703,0.03613801662099771,0.03548870121574402,0.03503286356163263,0.03479977382989651,0.03481870219176868,0.035118918818482114,0.035729693881269814,0.03668029755136478,0.038
34,0.0259,0.0259,0.0262,0.027830000000000004,0.029779999999999994,0.031760000000000004,0.03388,0.03598,0.03812999999999999,0.03945,0.04039518959805669,0.04116228877466632,0.04176303734396382,0.0422091751200841,0.04251244191716207,0.04268457754933264,0.04273732183073078,0.042682414575491344,0.04253159559774929,0.042296604711639534,0.04198918173129698,0.04162106647085656,0.04120399874445319,0.04074971836622177,0.04026996515029724,0.03977647891081451,0.03928099946190851,0.03879526661771414,0.03833102019236633,0.0379,0.03751394585475006,0.03718459757075143,0.03692369496213905,0.036742977843047815,0.03665418602761265,0.036669059329968466,0.0367993375642502,0.03705676054459274,0.03745306808513104,0.038
35,0.026099999999999998,0.026099999999999995,0.0264,0.02792,0.02998,0.03185,0.03235999999999999,0.035129999999999995,0.037970000000000004,0.03999,0.041590246977663975,0.042894928046252785,0.04392339634889889,0.044695005028734754,0.045229107228892826,0.04554505609250556,0.04566220476270544,0.045599906382624886,0.045377514095396365,0.04501438104415235,0.04452986037202528,0.043943305222147636,0.04327406873765185,0.042541504061670385,0.041764964337335696,0.04096380270778026,0.040157372316136516,0.0393650263055369,0.038606117819113925,0.0379,0.0372660259913276,0.03672354893622918,0.036291921977837205,0.035990498259284125,0.03583863092370239,0.03585567311422447,0.03606097797398281,0.03647389864610987,0.03711378827373812,0.038
36,0.0252,0.025200000000000004,0.026210000000000004,0.02997,0.032010000000000004,0.03665,0.03734,0.03957,0.04185000000000001,0.04425,0.04637565204184464,0.0480709532816323,0.04936476653651555,0.05028595462364697,0.05086338036017912,0.05112590656326459,0.051102396050055954,0.05082171163770577,0.05031271614336661,0.04960427238419106,0.0487252431773317,0.04770449133994109,0.0465708796891718,0.045353271042176395,0.04408052821610748,0.0427815140281176,0.04148509129535935,0.040220122834985265,0.039015471464147966,0.0379,0.03690257125969394,0.03605204806038237,0.035377293219217856,0.034907169553352976,0.034670539879940294,0.03469626701613239,0.03501321377908184,0.0356502429859412,0.036636217453863064,0.038
37,0.024699999999999996,0.024699999999999996,0.026409999999999996,0.02976,0.03535,0.03742,0.038220000000000004,0.04124,0.04435000000000001,0.04471,0.04435892477194143,0.043995150217998095,0.04362097842280097,0.04323871147098098,0.04285065144716907,0.042459100435996176,0.04206636052209326,0.04167473379009125,0.04128652232462106,0.040904028210313664,0.04052955353180001,0.04016540037371101,0.039813870820677624,0.03947726695733079,0.03915789086830144,0.038858044638220526,0.03858003035171899,0.03832615009342775,0.03809870594797778,0.0379,0.03773233433412535,0.037598011034984787,0.037499332187209244,0.03743859987542966,0.03741811618427698,0.03744018319838213,0.03750710300237608,0.03762117768088973,0.037784709318554065,0.038
38,0.0239,0.0239,0.025109999999999997,0.028250000000000004,0.03457,0.03672999999999999,0.036879999999999996,0.040010000000000004,0.04322000000000001,0.04346,0.042977628826442155,0.04251820591116823,0.042081492003649454,0.04166724785335708,0.041275234209762326,0.04090521182233645,0.0405569414405507,0.04023018381387629,0.03992469969178447,0.03964024982374648,0.039376594959233575,0.03913349584771697,0.03891071323866791,0.03870800788155764,0.038525140525857406,0.03836187192103843,0.03821796281657197,0.03809317396192924,0.03798726610658151,0.0379,0.03783113639165596,0.03778043603102062,0.03774765966756523,0.037732568050761014,0.03773492193007923,0.0377544820549911,0.03779100917496788,0.03784426403948079,0.03791400739800108,0.038
39,0.021099999999999997,0.021099999999999994,0.02291,0.02321,0.029500000000000002,0.03166,0.03247,0.035460000000000005,0.03851000000000001,0.038650000000000004,0.0381152941840135,0.03766344562157097,0.03728936767946749,0.036987973724498115,0.03675417712345791,0.03658289124314194,0.03646902945034529,0.03640750511186299,0.03639323159449013,0.03642112226502177,0.036486090490252976,0.03658304963697881,0.03670691307199434,0.03685259416209463,0.037015006274074745,0.03718906277472975,0.037369677030854725,0.0375517624092447,0.037730232276694774,0.0379,0.038055978945955436,0.03819308248135616,0.03830622397299724,0.038390316787673726,0.03844027429218069,0.038451009853313206,0.03841743683786633,0.03833446861263512,0.03819701854441466,0.038
40,0.018439999999999998,0.01924,0.02028,0.021320000000000002,0.027729999999999998,0.03032,0.030789999999999998,0.033389999999999996,0.03605,0.037290000000000004,0.03808287192947178,0.03874653231380681,0.03928914146439681,0.03971885969263347,0.0400438473099085,0.04027226462761362,0.040412271957140526,0.04047202960988094,0.04045969789722654,0.040383437130569064,0.04025140762130021,0.04007176968081168,0.039852683620495176,0.039602309751742414,0.0393288083859451,0.03904033983449494,0.038745064408783655,0.038451142420202915,0.038166734180144476,0.0379,0.03765910019116123,0.037452195065019844,0.03728744493296757,0.037173010106396114,0.037117050896697174,0.03712772761526245,0.03721320057348368,0.037381630082752526,0.03764117645446074,0.038
